score_id,student_id,school_year,semester,exam_period,subject_name,subject_cat,raw_score,grade,credit_hours,z_score
2623,82,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
2624,82,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2625,83,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
2626,83,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2627,83,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2628,83,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2629,83,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2630,83,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2631,83,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
2632,83,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2633,83,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
2634,83,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2635,83,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2636,83,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2637,83,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2638,83,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2639,83,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
2640,83,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2641,83,,2-1-중간,,국어,공통,100.0,,4.0,
2642,83,,2-1-중간,,수학,공통,100.0,,4.0,
2643,83,,2-1-중간,,영어,공통,100.0,,4.0,
2644,83,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
2645,83,,2-1-기말,,국어,공통,100.0,,4.0,
2646,83,,2-1-기말,,수학,공통,100.0,,4.0,
2647,83,,2-1-기말,,영어,공통,100.0,,4.0,
2648,83,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
2649,83,,3-1-중간,,국어,공통,100.0,,4.0,
2650,83,,3-1-중간,,수학,공통,100.0,,4.0,
2651,83,,3-1-중간,,영어,공통,100.0,,4.0,
2652,83,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2653,83,,3-1-기말,,국어,공통,100.0,,4.0,
2654,83,,3-1-기말,,수학,공통,100.0,,4.0,
2655,83,,3-1-기말,,영어,공통,100.0,,4.0,
2656,83,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2657,84,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
2658,84,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
2659,84,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
2660,84,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2661,84,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2662,84,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2663,84,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2664,84,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2665,84,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2666,84,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2667,84,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
2668,84,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2669,84,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
2670,84,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2671,84,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2672,84,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2673,84,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2674,84,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
2675,84,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
2676,84,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2677,84,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
2678,84,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
2679,84,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2680,84,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2681,84,,3-1-중간,,국어,공통,100.0,,4.0,
2682,84,,3-1-중간,,수학,공통,100.0,,4.0,
2683,84,,3-1-중간,,영어,공통,100.0,,4.0,
2684,84,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2685,84,,3-1-기말,,국어,공통,100.0,,4.0,
2686,84,,3-1-기말,,수학,공통,100.0,,4.0,
2687,84,,3-1-기말,,영어,공통,100.0,,4.0,
2688,84,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2689,85,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2690,85,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
2691,85,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
2692,85,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2693,85,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
2694,85,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
2695,85,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
2696,85,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2697,85,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
2698,85,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
2699,85,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
2700,85,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2701,85,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
2702,85,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
2703,85,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
2704,85,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2705,85,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2706,85,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
2707,85,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
2708,85,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2709,85,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
2710,85,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
2711,85,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
2712,85,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2713,85,,3-1-중간,,국어,공통,90.0,2,4.0,1.549
2714,85,,3-1-중간,,수학,공통,90.0,2,4.0,1.529
2715,85,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
2716,85,,3-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2717,85,,3-1-기말,,국어,공통,90.0,2,4.0,1.549
2718,85,,3-1-기말,,수학,공통,90.0,2,4.0,1.529
2719,85,,3-1-기말,,영어,공통,90.0,2,4.0,1.5
2720,85,,3-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2721,86,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
2722,86,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2723,86,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2724,86,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2725,86,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2726,86,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2727,86,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2728,86,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2729,86,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2730,86,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2731,86,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2732,86,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2733,86,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2734,86,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2735,86,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2736,86,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2737,86,,2-1-중간,,국어,공통,100.0,,4.0,
2738,86,,2-1-중간,,수학,공통,100.0,,4.0,
2739,86,,2-1-중간,,영어,공통,100.0,,4.0,
2740,86,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
2741,86,,2-1-기말,,국어,공통,100.0,,4.0,
2742,86,,2-1-기말,,수학,공통,100.0,,4.0,
2743,86,,2-1-기말,,영어,공통,100.0,,4.0,
2744,86,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
2745,86,,3-1-중간,,국어,공통,100.0,,4.0,
2746,86,,3-1-중간,,수학,공통,100.0,,4.0,
2747,86,,3-1-중간,,영어,공통,100.0,,4.0,
2748,86,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2749,86,,3-1-기말,,국어,공통,100.0,,4.0,
2750,86,,3-1-기말,,수학,공통,100.0,,4.0,
2751,86,,3-1-기말,,영어,공통,100.0,,4.0,
2752,86,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2753,87,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
2754,87,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
2755,87,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2756,87,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2757,87,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2758,87,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2759,87,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
2760,87,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2761,87,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2762,87,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2763,87,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2764,87,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2765,87,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2766,87,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2767,87,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
2768,87,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2769,87,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2770,87,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
2771,87,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
2772,87,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2773,87,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
2774,87,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
2775,87,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2776,87,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2777,87,,3-1-중간,,국어,공통,100.0,,4.0,
2778,87,,3-1-중간,,수학,공통,100.0,,4.0,
2779,87,,3-1-중간,,영어,공통,100.0,,4.0,
2780,87,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2781,87,,3-1-기말,,국어,공통,100.0,,4.0,
2782,87,,3-1-기말,,수학,공통,100.0,,4.0,
2783,87,,3-1-기말,,영어,공통,100.0,,4.0,
2784,87,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2785,88,,1-1-중간,,국어,공통,57.0,5,4.0,-2.049
2786,88,,1-1-중간,,수학,공통,57.0,5,4.0,-1.946
2787,88,,1-1-중간,,영어,공통,57.0,5,4.0,-1.962
2788,88,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2789,88,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2790,88,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2791,88,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
2792,88,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2793,88,,1-2-중간,,국어,공통,57.0,5,4.0,-2.049
2794,88,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2795,88,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2796,88,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2797,88,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2798,88,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2799,88,,1-2-기말,,영어,공통,57.0,5,4.0,-1.962
2800,88,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2801,88,,2-1-중간,,국어,공통,57.0,5,4.0,-2.049
2802,88,,2-1-중간,,수학,공통,57.0,5,4.0,-1.946
2803,88,,2-1-중간,,영어,공통,57.0,5,4.0,-1.962
2804,88,,2-1-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
2805,88,,2-1-기말,,국어,공통,57.0,5,4.0,-2.049
2806,88,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
2807,88,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
2808,88,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2809,88,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
2810,88,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
2811,88,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
2812,88,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2813,88,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
2814,88,,3-1-기말,,수학,공통,57.0,5,4.0,-1.946
2815,88,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
2816,88,,3-1-기말,,사회탐구,탐구,57.0,5,3.0,-1.936
2817,89,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2818,89,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
2819,89,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
2820,89,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2821,89,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2822,89,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2823,89,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
2824,89,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2825,89,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
2826,89,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2827,89,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
2828,89,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2829,89,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
2830,89,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2831,89,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
2832,89,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2833,89,,2-1-중간,,국어,공통,100.0,,4.0,
2834,89,,2-1-중간,,수학,공통,100.0,,4.0,
2835,89,,2-1-중간,,영어,공통,100.0,,4.0,
2836,89,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
2837,89,,2-1-기말,,국어,공통,100.0,,4.0,
2838,89,,2-1-기말,,수학,공통,100.0,,4.0,
2839,89,,2-1-기말,,영어,공통,100.0,,4.0,
2840,89,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
2841,89,,3-1-중간,,국어,공통,100.0,,4.0,
2842,89,,3-1-중간,,수학,공통,100.0,,4.0,
2843,89,,3-1-중간,,영어,공통,100.0,,4.0,
2844,89,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2845,89,,3-1-기말,,국어,공통,100.0,,4.0,
2846,89,,3-1-기말,,수학,공통,100.0,,4.0,
2847,89,,3-1-기말,,영어,공통,100.0,,4.0,
2848,89,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2849,90,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
2850,90,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2851,90,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
2852,90,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2853,90,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
2854,90,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
2855,90,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
2856,90,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2857,90,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
2858,90,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2859,90,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
2860,90,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2861,90,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
2862,90,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2863,90,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2864,90,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2865,90,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2866,90,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
2867,90,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
2868,90,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2869,90,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
2870,90,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
2871,90,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2872,90,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2873,90,,3-1-중간,,국어,공통,100.0,,4.0,
2874,90,,3-1-중간,,수학,공통,100.0,,4.0,
2875,90,,3-1-중간,,영어,공통,100.0,,4.0,
2876,90,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2877,90,,3-1-기말,,국어,공통,100.0,,4.0,
2878,90,,3-1-기말,,수학,공통,100.0,,4.0,
2879,90,,3-1-기말,,영어,공통,100.0,,4.0,
2880,90,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2881,91,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
2882,91,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
2883,91,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
2884,91,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2885,91,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2886,91,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2887,91,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2888,91,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2889,91,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2890,91,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2891,91,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
2892,91,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2893,91,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
2894,91,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2895,91,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2896,91,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2897,91,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2898,91,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
2899,91,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
2900,91,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2901,91,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
2902,91,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
2903,91,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2904,91,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2905,91,,3-1-중간,,국어,공통,79.0,3,4.0,0.35
2906,91,,3-1-중간,,수학,공통,90.0,2,4.0,1.529
2907,91,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
2908,91,,3-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2909,91,,3-1-기말,,국어,공통,79.0,3,4.0,0.35
2910,91,,3-1-기말,,수학,공통,79.0,3,4.0,0.37
2911,91,,3-1-기말,,영어,공통,90.0,2,4.0,1.5
2912,91,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2913,92,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2914,92,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2915,92,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
2916,92,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2917,92,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
2918,92,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2919,92,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
2920,92,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2921,92,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2922,92,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2923,92,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
2924,92,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2925,92,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
2926,92,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
2927,92,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2928,92,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2929,92,,2-1-중간,,국어,공통,100.0,,4.0,
2930,92,,2-1-중간,,수학,공통,100.0,,4.0,
2931,92,,2-1-중간,,영어,공통,100.0,,4.0,
2932,92,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
2933,92,,2-1-기말,,국어,공통,100.0,,4.0,
2934,92,,2-1-기말,,수학,공통,100.0,,4.0,
2935,92,,2-1-기말,,영어,공통,100.0,,4.0,
2936,92,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
2937,92,,3-1-중간,,국어,공통,100.0,,4.0,
2938,92,,3-1-중간,,수학,공통,100.0,,4.0,
2939,92,,3-1-중간,,영어,공통,100.0,,4.0,
2940,92,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2941,92,,3-1-기말,,국어,공통,100.0,,4.0,
2942,92,,3-1-기말,,수학,공통,100.0,,4.0,
2943,92,,3-1-기말,,영어,공통,100.0,,4.0,
2944,92,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2945,93,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2946,93,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2947,93,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
2948,93,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2949,93,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2950,93,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2951,93,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2952,93,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2953,93,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2954,93,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2955,93,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
2956,93,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2957,93,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2958,93,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2959,93,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2960,93,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2961,93,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2962,93,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
2963,93,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
2964,93,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2965,93,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
2966,93,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
2967,93,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2968,93,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2969,93,,3-1-중간,,국어,공통,100.0,,4.0,
2970,93,,3-1-중간,,수학,공통,100.0,,4.0,
2971,93,,3-1-중간,,영어,공통,100.0,,4.0,
2972,93,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2973,93,,3-1-기말,,국어,공통,100.0,,4.0,
2974,93,,3-1-기말,,수학,공통,100.0,,4.0,
2975,93,,3-1-기말,,영어,공통,100.0,,4.0,
2976,93,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2977,94,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2978,94,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2979,94,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2980,94,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2981,94,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2982,94,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2983,94,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2984,94,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2985,94,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2986,94,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2987,94,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
2988,94,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2989,94,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
2990,94,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
2991,94,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2992,94,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2993,94,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2994,94,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
2995,94,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
2996,94,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2997,94,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
2998,94,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
2999,94,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
3000,94,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
3001,94,,3-1-중간,,국어,공통,79.0,3,4.0,0.35
3002,94,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
3003,94,,3-1-중간,,영어,공통,79.0,3,4.0,0.346
3004,94,,3-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
3005,94,,3-1-기말,,국어,공통,79.0,3,4.0,0.35
3006,94,,3-1-기말,,수학,공통,79.0,3,4.0,0.37
3007,94,,3-1-기말,,영어,공통,79.0,3,4.0,0.346
3008,94,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
3009,95,,1-1-중간,,국어,공통,57.0,5,4.0,-2.049
3010,95,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
3011,95,,1-1-중간,,영어,공통,57.0,5,4.0,-1.962
3012,95,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
3013,95,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
3014,95,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
3015,95,,1-1-기말,,영어,공통,57.0,5,4.0,-1.962
3016,95,,1-1-기말,,사회탐구,탐구,57.0,5,3.0,-1.936
3017,95,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
3018,95,,1-2-중간,,수학,공통,57.0,5,4.0,-1.946
3019,95,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
3020,95,,1-2-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
3021,95,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
3022,95,,1-2-기말,,수학,공통,57.0,5,4.0,-1.946
3023,95,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
3024,95,,1-2-기말,,사회탐구,탐구,57.0,5,3.0,-1.936
3025,95,,2-1-중간,,국어,공통,100.0,,4.0,
3026,95,,2-1-중간,,수학,공통,100.0,,4.0,
3027,95,,2-1-중간,,영어,공통,100.0,,4.0,
3028,95,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
3029,95,,2-1-기말,,국어,공통,100.0,,4.0,
